id,name,unitLastWord,unitSeqLast,word,docTokenSeqFirst,docTokenSeqLast,local,identifiable,topic,interrog,argType,animate,self,addressee,length,pronom,haveBridges,remarks
tEk5B8PdCuk,lag pa (of pa sangs),ང་རང་ རང་ གིས་ ང་རང་ རང་ གིས་ ས་ཆ་ གྲང་མོ་ ལ་ ལག་པ་ ཚ་པོ་ བརྒྱབ་ བྱས་,249,ལག་པ་ ཚ་པོ་,1163,1164,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,TRUE,NA
xRNc3JPBjks4e,where sba khug was,སྒང་ ལ་ ལག་པ་ ཚ་པོ་ བརྒྱབ །,253,ས་ཆ་ གྲང་མོ འི་ _P_ སྒང་ ལ་,1183,1188,FALSE,n,FALSE,FALSE,E,FALSE,FALSE,FALSE,8,FALSE,FALSE,NA
IV8BUlVrEOk,lag pa (of pa sangs),སྒང་ ལ་ ལག་པ་ ཚ་པོ་ བརྒྱབ །,253,ལག་པ་ ཚ་པོ་,1189,1190,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,TRUE,NA
VgkRqMWz4YO,pa sangs,ང་ རང་ རང་ ལ་ རྙེད་ རྒྱོག་ ཡིན ། ##,275,ང་ རང་,1290,1291,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
seDXShPKC44,sba khug brlag pa'i bu mo,ང་ རང་ རང་ ལ་ རྙེད་ རྒྱོག་ ཡིན ། ##,275,རང་ ལ་,1292,1293,TRUE,i,FALSE,FALSE,P,TRUE,FALSE,TRUE,2,TRUE,TRUE,NA
LfHq6BhxssF,pa sangs,ང་ རང་ དངུལ་ སྒོར་མོ་ ༡༠ སྤྲད་ རྒྱུ་ ཡིན །,276,ང་ རང་,1299,1300,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
RSe6zEAxUnP,sgor mo 10 (from pa sangs's house),ང་ རང་ དངུལ་ སྒོར་མོ་ ༡༠ སྤྲད་ རྒྱུ་ ཡིན །,276,དངུལ་ སྒོར་མོ་ ༡༠,1301,1303,FALSE,n,FALSE,FALSE,T,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
DnQKBjuWii4,pa sangs + sba khug brlag mkhan gyi bu mo,ལྟ་ ཨ་ལེ་ ང་ རང་ གཉིས་ ད་ལྟ་ སྐད་ཆ་ ད་ལྟ་ ད་ལྟ་ ཚར་ མ་ སོང་ །,283,ང་ རང་ གཉིས་,1340,1342,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,3,TRUE,TRUE,NA
RjSO4Zrtsdq,skad cha,ལྟ་ ཨ་ལེ་ ང་ རང་ གཉིས་ ད་ལྟ་ སྐད་ཆ་ ད་ལྟ་ ད་ལྟ་ ཚར་ མ་ སོང་ །,283,སྐད་ཆ་,1344,1344,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
vaQk2cuePSh,pa sangs,ཡང་ སྤོ་འོ་ གིས་,298,སྤོ་འོ་ གིས་,1423,1424,FALSE,i,FALSE,FALSE,S,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
CG5oCvn7AE0,pha gir (?),#ཕ་གིར་ #ནས་ ཚུར་ གཅིག་ ཡོང་ བྱས་,299,#ཕ་གིར་ #ནས་,1425,1426,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,3,TRUE,FALSE,NA
GBlqkji8OaF,tshur (third scene location),#ཕ་གིར་ #ནས་ ཚུར་ གཅིག་ ཡོང་ བྱས་,299,ཚུར་,1427,1427,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
E2Id2Ewo2OK,phyogs gzhan dag gcig,གཞན་དག་ གཅིག་ ནས ། ཕྱོགས་ གཞན་དག་ གཅིག་ ནས #ཁོ་ #འདི #ར་ #ཡོང་བ་ #རེད །,300,གཞན་དག་ གཅིག་ ནས,1431,1433,FALSE,n,FALSE,FALSE,E,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
j6rzL6mYoPi,phyogs gzhan dag gcig,གཞན་དག་ གཅིག་ ནས ། ཕྱོགས་ གཞན་དག་ གཅིག་ ནས #ཁོ་ #འདི #ར་ #ཡོང་བ་ #རེད །,300,ཕྱོགས་ གཞན་དག་ གཅིག་ ནས,1435,1438,FALSE,n,FALSE,FALSE,E,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
lhdTudW3iei,pa sangs,གཞན་དག་ གཅིག་ ནས ། ཕྱོགས་ གཞན་དག་ གཅིག་ ནས #ཁོ་ #འདི #ར་ #ཡོང་བ་ #རེད །,300,#ཁོ་,1439,1439,FALSE,i,FALSE,FALSE,S,TRUE,FALSE,FALSE,0,TRUE,FALSE,NA
4DI4hKhauxb,tshur (third scene location),གཞན་དག་ གཅིག་ ནས ། ཕྱོགས་ གཞན་དག་ གཅིག་ ནས #ཁོ་ #འདི #ར་ #ཡོང་བ་ #རེད །,300,#འདི #ར་,1440,1441,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
zk3hTQoCtig,rkun ma,ཕ་གི ར་ ཡ་ མི་ གཅིག་ གིས་,302,མི་ གཅིག་ གིས་,1450,1452,FALSE,n,FALSE,FALSE,A,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
dKROYBWyxDw,rkun ma,ཨ་ནི་ ཁོ་,303,ཁོ་,1454,1454,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
UWwqPlQ9itF,sgo lcags (house),སྒོ་ལྕགས་ གཅིག་ ལ་,304,སྒོ་ལྕགས་ གཅིག་ ལ་,1455,1457,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
W3jnVmE18zD,pa sangs,ཁོ་ དེ་ནས་ ཚུར་ ཡོང་ #དེ་,311,ཁོ་,1483,1483,FALSE,i,FALSE,FALSE,S,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
3Gw0fysPeOM,over at the house,ཁོ་ དེ་ནས་ ཚུར་ ཡོང་ #དེ་,311,ཚུར་,1485,1485,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
SJFDC8xJHoV,rkun ma,ཁྱེད་ རང་ ག་རེ་ གནང་ སོང་ ཞེས །,316,ཁྱེད་ རང་,1516,1517,TRUE,i,TRUE,FALSE,A,TRUE,FALSE,TRUE,2,TRUE,FALSE,NA
aJgMjfsl8GC,what the housebreaker was doing,ཁྱེད་ རང་ ག་རེ་ གནང་ སོང་ ཞེས །,316,ག་རེ་,1518,1518,TRUE,n,FALSE,TRUE,P,FALSE,FALSE,FALSE,2,TRUE,FALSE,"He was caught in the middle of the act, so defo in physical env"
3EdGplfnMpN,rkun ma,_m_ _m_ _m_ ང་,326,ང་,1559,1559,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,1,TRUE,FALSE,NA
hNt2t1d3w15,lde mig,ལྡེ་མིག་ བརླགས་ སོང་ ཟེར་ གྱིས །,327,ལྡེ་མིག་,1560,1560,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,another prime bridge example under a less restrictive def
GrVMmlGXdhS,rkun ma,ལྟ་ ང་ སྒོ་ལྕགས་ འདི་ བཅག་ དགོས་པ་ འཁེལ་ སོང་ ཟེར །,332,ང་,1586,1586,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,1,TRUE,FALSE,NA
BCA5cXqmxyu,sgo lcags (house),ལྟ་ ང་ སྒོ་ལྕགས་ འདི་ བཅག་ དགོས་པ་ འཁེལ་ སོང་ ཟེར །,332,སྒོ་ལྕགས་ འདི་,1587,1588,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
xTlPuNneiP3,pa sangs,ང ས་ <0> བཅག་ གོ་ ཁོ་ ཕ་ ནས་ རྡོ་ གཅིག་ གི་ ཧུར་ཐག་ གིས་ འཁྱེར་ ཡོང་ བྱས་ ཨ་ནི་,338,ཁོ་,1631,1631,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
FmXdgwa3xcj,where the stone is from,ང ས་ <0> བཅག་ གོ་ ཁོ་ ཕ་ ནས་ རྡོ་ གཅིག་ གི་ ཧུར་ཐག་ གིས་ འཁྱེར་ ཡོང་ བྱས་ ཨ་ནི་,338,ཕ་ ནས་,1632,1633,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,2,TRUE,FALSE,NA
71l4HVu0YxX,rdo,ང ས་ <0> བཅག་ གོ་ ཁོ་ ཕ་ ནས་ རྡོ་ གཅིག་ གི་ ཧུར་ཐག་ གིས་ འཁྱེར་ ཡོང་ བྱས་ ཨ་ནི་,338,རྡོ་ གཅིག་ གི་,1634,1636,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
kSA5s3ypPbI,pa sangs,ཁོ་ ཕར་,349,ཁོ་,1686,1686,FALSE,i,FALSE,FALSE,S,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
AfmkXlQCo1s,the other way,ཁོ་ ཕར་,349,ཕར་,1687,1687,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
q3ll9hLfvYp,rkun ma,ད་ག ར་ རྐུན་མ་ ཁོ ས་ ནང་ལོགས་ ནས་,351,རྐུན་མ་ ཁོ ས་,1694,1696,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,4,FALSE,FALSE,NA
y3rIOZPrsZy,kang pa'i nang logs,ད་ག ར་ རྐུན་མ་ ཁོ ས་ ནང་ལོགས་ ནས་,351,ནང་ལོགས་ ནས་,1697,1698,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
1aETDZIkCxjh2,sgam chung chung,འདི་འདྲས་ དངུལ་སྒམ་ ཆུང་ཆུང་ གཅིག་,355,སྒམ་ཆུང་ ཆུང་ཆུང གཅིག་ ནམ་རྒྱུན་ ཚོང་པ འི་ དངུལ་ བླུགས་ ས་ འདི་འདྲས་ འདི་འདྲས་ དངུལ་སྒམ་ ཆུང་ཆུང་ གཅིག་,1700,1713,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,22,FALSE,FALSE,NA
jUf2SCmNLIH,rkun ma,ཅོ་ ལགས་ དེ ར་ ལྦ་ཡེ་ ལྦ་ཡེ་ ཟེར་ དུས་ ##,369,ཅོ་ ལགས་ དེ ར་,1754,1757,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,4,FALSE,FALSE,NA
zc7deDqLpJ0,we we,ཅོ་ ལགས་ དེ ར་ ལྦ་ཡེ་ ལྦ་ཡེ་ ཟེར་ དུས་ ##,369,ལྦ་ཡེ་ ལྦ་ཡེ་,1758,1759,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
DBo8COAnOtU,tshong pa a cag,དེ འི་ ནང་ གི་ ཨ་ཅག་ ལགས་ དེ་ ཡར་ ལོག་ ཡོང་ གི་ འདུག་ ག,378,དེ འི་ ནང་ གི་ ཨ་ཅག་ ལགས་ དེ་,1810,1816,FALSE,i,FALSE,FALSE,S,TRUE,FALSE,FALSE,8,FALSE,FALSE,NA
ZKnN4qXY2yg,the house,དེ འི་ ནང་ གི་ ཨ་ཅག་ ལགས་ དེ་ ཡར་ ལོག་ ཡོང་ གི་ འདུག་ ག,378,ཡར་,1817,1817,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
1m519cSa3IE,the house,ཨ་ནི་ ང འི་ ནང་ ལ་ རྐུན་མ་ ཤོར་ བཞག,384,ང འི་ ནང་ ལ་,1854,1857,TRUE,i,TRUE,FALSE,COPLOC,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
uDLbKXIdVTe,"rkun ma (nonreferential, from a cag lags)",ཨ་ནི་ ང འི་ ནང་ ལ་ རྐུན་མ་ ཤོར་ བཞག,384,རྐུན་མ་,1858,1858,FALSE,n,FALSE,FALSE,EXIST,TRUE,FALSE,FALSE,2,FALSE,FALSE,She hadn't decided that the rkun ma was pa sangs yet at the hence not local
bVFn2p4DGXB,"rkun ma (nonreferential, from a cag lags)",ཟེ་ ད་ག ར་ རྐུན་མ་ ཤོར་ བཞག་ ཞེས་ རྐུན་མ་ བརྐུ་ མཁན་ ཁྱོད་ ར་ རེད་ ཤག,385,རྐུན་མ་ བརྐུ་ མཁན་,1868,1870,FALSE,n,TRUE,FALSE,COPS,TRUE,FALSE,FALSE,4,FALSE,FALSE,NA
IWnL69FByfI,pa sangs,ཟེ་ ད་ག ར་ རྐུན་མ་ ཤོར་ བཞག་ ཞེས་ རྐུན་མ་ བརྐུ་ མཁན་ ཁྱོད་ ར་ རེད་ ཤག,385,ཁྱོད་ ར་,1871,1872,TRUE,i,FALSE,FALSE,PRED,TRUE,FALSE,TRUE,2,TRUE,FALSE,NA
945NBfw4yuc,"rkun ma (nonreferential, from a cag lags)",ཨ་ནི་ རྐུན་མ་ བརྐུ་ མཁན་ ཁྱོད་ རང་ རེད་ ཤག,387,རྐུན་མ་ བརྐུ་ མཁན་,1882,1884,FALSE,d,TRUE,FALSE,COPS,TRUE,FALSE,FALSE,4,FALSE,FALSE,NA
eyf7YZqNXXi,pa sangs,ཨ་ནི་ རྐུན་མ་ བརྐུ་ མཁན་ ཁྱོད་ རང་ རེད་ ཤག,387,ཁྱོད་ རང་,1885,1886,TRUE,i,FALSE,FALSE,PRED,TRUE,FALSE,TRUE,2,TRUE,FALSE,NA
dZ2hxcriLut,pa sangs,ཡང་ ཁོ ས་ ང་ རྐུན་མ་ མིན །,391,ཁོ ས་,1894,1895,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,2,TRUE,FALSE,NA
pkHnupNHfHC,pa sangs,ཡང་ ཁོ ས་ ང་ རྐུན་མ་ མིན །,391,ང་,1896,1896,TRUE,i,TRUE,FALSE,COPS,TRUE,TRUE,FALSE,1,TRUE,FALSE,NA
NcEIuKfvTV5iz,nga rkun ma min,<0> རྐུན་མ་ བརྐུས་ རྒྱུ་ མ་ བྱུང་ ཞེས །,393,ང་ རྐུན་མ་ མིན ། ## <0> རྐུན་མ་ བརྐུས་ རྒྱུ་ མ་ བྱུང་,1896,1906,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,12,FALSE,FALSE,NA
vsd64xP4wde,"rkun ma (nonreferential, from a cag lags)",ཡང་ ཁོ ས་ ང་ རྐུན་མ་ མིན །,391,རྐུན་མ་,1897,1897,FALSE,i,FALSE,FALSE,PRED,TRUE,FALSE,FALSE,2,FALSE,FALSE,NA
NhonEbDdRjY,pa sangs,ང ས་,395,ང ས་,1910,1911,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
Gr9iyUFlG5S,khyed rang gi co lags,ཁྱེད་ རང་ གི་ ཅོ་ ལགས་ ལ་ རོགས་ བྱས་པ་ ཡིན །,396,ཁྱེད་ རང་ གི་ ཅོ་ ལགས་ ལ་,1912,1917,FALSE,i,FALSE,FALSE,P,TRUE,FALSE,FALSE,6,FALSE,FALSE,NA
dq8avdCDmIS,khyed rang gi co lags,ང འི་ ཅོ་ ལགས་ ལ་ ལྡེ་མིག་ ཡོད ཟེར །,398,ང འི་ ཅོ་ ལགས་ ལ་,1932,1936,FALSE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
rQ0SlbLwFF5,lde mig,ང འི་ ཅོ་ ལགས་ ལ་ ལྡེ་མིག་ ཡོད ཟེར །,398,ལྡེ་མིག་,1937,1937,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
UYOV7vICXfp,khyed rang gi co lags,ང འི་ ཅོ་ ལགས་ ལ་ #,406,ང འི་ ཅོ་ ལགས་ ལ་,1984,1988,FALSE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
6uqytmAnPFG,lde mig,d- ལྡེ་མིག་ ཡོད་ ཟེར་ གྱིས །,407,ལྡེ་མིག་,1991,1991,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
Glx6neGmuzn,pa sangs,ང ས་ ཁྱེད་ རང་ གི་ ཅོ་ ལགས་ ལ་ ཡ་,413,ང ས་,2030,2031,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
xsEV6S1SoA4,khyed rang gi co lags,ང ས་ ཁྱེད་ རང་ གི་ ཅོ་ ལགས་ ལ་ ཡ་,413,ཁྱེད་ རང་ གི་ ཅོ་ ལགས་ ལ་ ཡ་,2032,2038,FALSE,i,FALSE,FALSE,P,TRUE,FALSE,FALSE,7,FALSE,FALSE,NA
BoQxEJrKVQ2,pa sangs,ང ས་ སྒོ་ལྕགས་ གཅིག་ བཅག་ རོགས་ བྱས་པ་ ཡིན །,416,ང ས་,2050,2051,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
bu30wukFJDW,sgo lcags (house),ང ས་ སྒོ་ལྕགས་ གཅིག་ བཅག་ རོགས་ བྱས་པ་ ཡིན །,416,སྒོ་ལྕགས་,2052,2052,TRUE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
365yxSpbdfn,pa sangs kyis rogs pa byas pa,ལྟ་ དེ་འདྲས་ ཁྱེད་ རང་ _uh_,417,དེ་འདྲས་,2060,2060,FALSE,i,TRUE,FALSE,P,FALSE,FALSE,FALSE,2,TRUE,FALSE,NA
XEulSGGSbq5,tshong pa a cag,ལྟ་ དེ་འདྲས་ ཁྱེད་ རང་ _uh_,417,ཁྱེད་ རང་,2061,2062,TRUE,i,FALSE,FALSE,A,TRUE,FALSE,TRUE,2,TRUE,TRUE,NA
Bt9LKxmB47s,pa sangs + a cag lags,#ང་ #ཚོ #ས་ སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,420,#ང་ #ཚོ #ས་,2080,2082,TRUE,i,FALSE,FALSE,S,TRUE,TRUE,FALSE,3,TRUE,TRUE,NA
NvZiWNon7mq,spyi bde las khungs,#ང་ #ཚོ #ས་ སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,420,སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,2083,2085,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
oaHu3TtigBSzj,las bzang po byed mkhan (general),བྱེད་ མཁན་ ལ་ ཡ་,443,ལས་བཟང་པོ་ བྱེད་ མཁན་ ལ་ ཡ་,2186,2190,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,7,FALSE,FALSE,NA
UMZ8jmOzlyD,'jug 'bras ngan pa,འཇུག་འབྲས་ ངན་པ་ ཐོབ་ ཀྱི་ འདུག་ ག་ ཟེར་,445,འཇུག་འབྲས་ ངན་པ་,2192,2193,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
tFByT6nBIFM,'khrab gzhung,འཁྲབ་གཞུང་ འདི ར་ ཡ་,467,འཁྲབ་གཞུང་ འདི ར་ ཡ་,2271,2274,FALSE,i,TRUE,FALSE,E,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
9g9cZ8EqWqY,lhan rgyas,ཁྱེད་ རྣམ་ ཚོ ས་,469,ཁྱེད་ རྣམ་ ཚོ ས་,2277,2280,TRUE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,TRUE,4,TRUE,FALSE,NA
tM4QBDaZ4T2,dgongs 'char,དགོངས་འཆར་ འདྲ་ གང་ འདུག་ འདི་ _uh_,470,དགོངས་འཆར་ འདྲ་ གང་,2281,2283,FALSE,n,FALSE,TRUE,EXIST,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
OLfyGeEVb8M,nga,_H_ ང་ར འི་ མཐོང་ཕྱོགས་ འདི་ འདི་ བྱུང་ །,499,ང་ར འི་,2386,2387,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,3,TRUE,FALSE,NA
lo2Xu4iSQ1E,nga'i mthong phyogs,_H_ ང་ར འི་ མཐོང་ཕྱོགས་ འདི་ འདི་ བྱུང་ །,499,མཐོང་ཕྱོགས་ འདི་ འདི་,2388,2390,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
LbJOrn6yUiZ,pa sangs,གཙོ- གཙོ་བོ་ མི་ གཅིག་ གི་ #ད་,503,མི་ གཅིག་ གི་,2404,2406,FALSE,n,FALSE,FALSE,A,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
F22u4OCCsvu,bsam po bzang po,བསམ་པ་ བཟང་པོ་ བྱས །,504,བསམ་པ་ བཟང་པོ་,2408,2409,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
GscU7eQ3mt4,lhan rgyas (audience),གཟིགས་མོ་ གཟིགས་ མཁན་ ལ་ ཡ་,513,གཟིགས་མོ་ གཟིགས་ མཁན་ ལ་ ཡ་,2451,2455,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,6,FALSE,FALSE,NA
Zx94pqbYBnt,slob gso,སློབ་གསོ་ ཐེབས་ ཡ་ གི་,515,སློབ་གསོ་,2457,2457,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
ww9VqiSjQIU,pa sangs,ཁོ འི་,522,ཁོ འི་,2485,2486,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,2,TRUE,FALSE,NA
ZFgLuiq4WY1B2,'bras bu bzang po,འབྲས་བུ་ བཟང་པོ་ ཐོབ་པ འི་ ངེས་པ་ གང་ མི་ འདུག,526,འབྲས་བུ་ འདི འི་ ཡང་ འབྲས་བུ་ བཟང་པོ་,2497,2502,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
cLT61KhK9zB,pa sangs,ཁོ་ མི་ བཟང་པོ འི་ ལས་ཀ་ by-,528,ཁོ་,2514,2514,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
PYnoHSIfQU921,las ka yag po (by pa sangs),ཡག་པོ་ རྐྱང་རྐྱང་ བྱས་ པ་ རེད །,529,མི་ བཟང་པོ འི་ ལས་ཀ་ by- ཡག་པོ་,2515,2520,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
07tMcNF6dxjvE,pa sangs,པ་སངས་ རང་ གིས་,548,ཁོང་ པ་སངས་ རང་ གིས་,2596,2599,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,5,TRUE,FALSE,NA
clfhKcTNWq5,tshig de,ཚིག་ དེ་ བརྒྱབ་པ་ རེད་པ །,549,ཚིག་ དེ་,2600,2601,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
RFn37GTFMY0,bag chags,བག་ཆགས་ འདི་འདྲས་ གཅིག་ ནང་ ལོག་ འགྲོ་ ཐུབ་པ་ ཡིན་ ན་,592,བག་ཆགས་ འདི་འདྲས་ གཅིག་,2791,2793,FALSE,n,FALSE,FALSE,S,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
pFAB4stZt1L,ltad mo blta mkhan gyi nang,བག་ཆགས་ འདི་འདྲས་ གཅིག་ ནང་ ལོག་ འགྲོ་ ཐུབ་པ་ ཡིན་ ན་,592,ནང་,2794,2794,FALSE,i,FALSE,FALSE,E,TRUE,FALSE,FALSE,1,FALSE,FALSE,NA
BsAYKCnalNF,"everyone except ka, nga",ལྟ་ #ཁྱེད་ #རྣམ་པ་ #ཚོ་ སྣོན་པ་ མང་པོ་ ཡོད་ ཀྱི་ རེད་ པ །,610,#ཁྱེད་ #རྣམ་པ་ #ཚོ་,2866,2868,TRUE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,FALSE,4,TRUE,FALSE,NA
ocvqC0FKQD7,snon pa,ལྟ་ #ཁྱེད་ #རྣམ་པ་ #ཚོ་ སྣོན་པ་ མང་པོ་ ཡོད་ ཀྱི་ རེད་ པ །,610,སྣོན་པ་ མང་པོ་,2869,2870,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
5wbqKrcNfsO6n,nga'i mthong phyogs,#རྡོག་རྡོག་ འདི་འདྲ་ ཞིག་ ཡིན །,612,ང་ རང་ གི་ ལྟ་ #རྡོག་རྡོག་,2876,2880,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,6,FALSE,FALSE,NA
baSvWfai8Ss,all of nga's thoughts,#རྡོག་རྡོག་ འདི་འདྲ་ ཞིག་ ཡིན །,612,འདི་འདྲ་ ཞིག་,2881,2882,FALSE,n,FALSE,FALSE,PRED,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
A0nU7JgZv3i,rkun ma,སྒོ་ལྕགས་ གཅོག་ མཁན་ དེ་ རྐུ-,617,སྒོ་ལྕགས་ གཅོག་ མཁན་ དེ་,2901,2904,FALSE,i,TRUE,FALSE,COPS,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
X7bwsh0PZpTkW,rkun ma,རྐུན་མ་ རེད་ པ །,618,རྐུ- རྐུན་མ་,2905,2906,FALSE,n,FALSE,FALSE,PRED,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
4kpr9hca1fi,rkun ma zer mkhan (generla),## རྐུན་མ་ #ཟེར་ #མཁན་ #དེ་,619,རྐུན་མ་ #ཟེར་ #མཁན་ #དེ་,2911,2914,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
BYTycnkpNxw,khang pa'i lcags sgo (general),མི འི་ ཁང་པ འི་ #འདི་གས་ ལྕགས་སྒོ་ བཅག་,620,མི འི་ ཁང་པ འི་ #འདི་གས་ ལྕགས་སྒོ་,2915,2920,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
vkmbIclXI2A,rkun ma,ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,ཁོ་,2930,2930,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
ktajA4jG5RG,"rdo (imaginary, thief's)",ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,རྡོ་,2931,2931,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,1,FALSE,FALSE,NA
iUgdK31Uo4r,rdo gzhu sa,ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,གཞུ་ ས་,2932,2933,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
PaKcr858w5V,rkun ma zer mkhan (generla),ཤིན་མ་ཤིན་ རྐུན་མ་ ཟེར་ མཁན་ ལ་ དེང་སང་ ལག་ཆ་ རྩེ་གྲ་ ཁོ་ར་ འཁྱེར་ ཡ་ ཡོད་ རེད ད །,627,རྐུན་མ་ ཟེར་ མཁན་ ལ་,2962,2965,FALSE,i,TRUE,FALSE,COPLOC,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
